ObjectType	Schema	Name	Col/ParamName	Order	DataType	MaxLength	NumericPrecision	NumericScale	DateTimePrecision	IsNullable	DefaultValue	ParameterMode	RoutineDefinition
Table	stg	Invoice	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Invoice	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Invoice	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	InvoiceAddress	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	InvoiceAddress	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	InvoiceAddress	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	InvoiceAddress	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	InvoiceReminder	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	InvoiceReminder	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	InvoiceReminder	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	InvoiceReminder	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	InvoiceReminders	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	InvoiceReminders	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	InvoiceReminders	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	InvoiceReminders	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Invoices	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Invoices	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Invoices	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Invoices	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Item	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Item	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Item	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Item	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Items	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Items	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Items	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Items	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Journal	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Journal	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Journal	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Journal	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	JournalLine	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	JournalLine	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	JournalLine	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	JournalLine	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Journals	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Journals	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Journals	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Journals	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	LineItem	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	LineItem	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	LineItem	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	LineItem	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	LineItemTracking	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	LineItemTracking	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	LineItemTracking	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	LineItemTracking	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	LinkedTransaction	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	LinkedTransaction	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	LinkedTransaction	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	LinkedTransaction	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	LinkedTransactions	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	LinkedTransactions	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	LinkedTransactions	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	LinkedTransactions	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ManualJournal	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ManualJournal	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ManualJournal	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ManualJournal	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ManualJournalLine	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ManualJournalLine	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ManualJournalLine	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ManualJournalLine	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ManualJournals	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ManualJournals	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ManualJournals	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ManualJournals	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	OnlineInvoice	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	OnlineInvoice	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	OnlineInvoice	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	OnlineInvoice	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	OnlineInvoices	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	OnlineInvoices	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	OnlineInvoices	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	OnlineInvoices	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Organisation	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Organisation	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Organisation	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Organisation	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Organisations	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Organisations	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Organisations	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Organisations	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Overpayment	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Overpayment	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Overpayment	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Overpayment	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Overpayments	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Overpayments	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Overpayments	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Overpayments	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Pagination	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Pagination	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Pagination	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Pagination	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Payment	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Payment	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Payment	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Payment	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PaymentDelete	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PaymentDelete	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	PaymentDelete	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	PaymentDelete	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Payments	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Payments	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Payments	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Payments	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PaymentServices	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PaymentServices	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	PaymentServices	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	PaymentServices	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PaymentTerm	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PaymentTerm	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	PaymentTerm	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	PaymentTerm	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Phone	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Phone	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Phone	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Phone	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Prepayment	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Prepayment	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Prepayment	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Prepayment	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Prepayments	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Prepayments	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Prepayments	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Prepayments	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Purchase	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Purchase	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Purchase	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Purchase	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PurchaseOrder	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PurchaseOrder	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	PurchaseOrder	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	PurchaseOrder	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PurchaseOrders	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	PurchaseOrders	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	PurchaseOrders	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	PurchaseOrders	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Quote	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Quote	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Quote	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Quote	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Quotes	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Quotes	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Quotes	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Quotes	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Receipt	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Receipt	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Receipt	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Receipt	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Receipts	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Receipts	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Receipts	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Receipts	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	RepeatingInvoice	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	RepeatingInvoice	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	RepeatingInvoice	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	RepeatingInvoice	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	RepeatingInvoices	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	RepeatingInvoices	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	RepeatingInvoices	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	RepeatingInvoices	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportCell	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportCell	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ReportCell	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ReportCell	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportFields	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportFields	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ReportFields	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ReportFields	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportRow	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportRow	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ReportRow	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ReportRow	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportRows	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportRows	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ReportRows	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ReportRows	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Reports	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Reports	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Reports	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Reports	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportWithRows	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ReportWithRows	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ReportWithRows	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ReportWithRows	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	RequestEmpty	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	RequestEmpty	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	RequestEmpty	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	RequestEmpty	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	SalesTrackingCategory	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	SalesTrackingCategory	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	SalesTrackingCategory	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	SalesTrackingCategory	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Schedule	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Schedule	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Schedule	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Schedule	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TaxBreakdownComponent	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TaxBreakdownComponent	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	TaxBreakdownComponent	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	TaxBreakdownComponent	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TaxComponent	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TaxComponent	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	TaxComponent	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	TaxComponent	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TaxRate	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TaxRate	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	TaxRate	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	TaxRate	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TaxRates	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TaxRates	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	TaxRates	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	TaxRates	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TrackingCategories	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TrackingCategories	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	TrackingCategories	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	TrackingCategories	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TrackingCategory	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TrackingCategory	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	TrackingCategory	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	TrackingCategory	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TrackingOption	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TrackingOption	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	TrackingOption	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	TrackingOption	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TrackingOptions	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	TrackingOptions	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	TrackingOptions	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	TrackingOptions	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	User	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	User	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	User	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	User	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Users	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	Users	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	Users	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	Users	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ValidationError	RawJson	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	stg	ValidationError	FetchedUTC	2	datetime2	NULL	NULL	NULL	7	NO	(sysutcdatetime())	NULL	NULL
Table	stg	ValidationError	PageNumber	3	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	stg	ValidationError	SourceEndpoint	4	nvarchar	100	NULL	NULL	NULL	NO	NULL	NULL	NULL
